Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X (px),Object Location Y (px),Predicted Future Location X (px),Predicted Future Location Y (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714583927.9321842,1714583927.9321842,0.0,sports ball,733,545,739,550,48.83187794685364,center,480,360,800,600
1714583928.0112424,1714583928.0112424,0.0,sports ball,733,545,733,545,48.91093611717224,center,480,360,800,600
1714583928.0872421,1714583928.0872421,0.0,sports ball,738,547,743,549,48.98693585395813,center,480,360,800,600
1714583928.1632423,1714583928.1632423,0.0,sports ball,738,547,738,547,49.06293606758118,center,480,360,800,600
1714583928.241244,1714583928.241244,0.0,sports ball,742,545,746,543,49.14093780517578,center,480,360,800,600
1714583928.3223433,1714583928.3223433,0.0,sports ball,742,545,742,545,49.22203707695007,center,480,360,800,600
1714583928.402576,1714583928.402576,0.0,sports ball,746,543,750,541,49.30226969718933,center,480,360,800,600
1714583928.4812264,1714583928.4812264,0.0,sports ball,746,543,746,543,49.38092017173767,center,480,360,800,600
1714583928.5524936,1714583928.5524936,0.0,sports ball,752,543,758,543,49.452187299728394,center,480,360,800,600
1714583928.6293645,1714583928.6293645,0.0,sports ball,753,543,754,543,49.52905821800232,center,480,360,800,600
1714583928.7038014,1714583928.7038014,0.0,sports ball,757,543,761,543,49.6034951210022,center,480,360,800,600
1714583928.7786171,1714583928.7786171,0.0,sports ball,756,543,755,543,49.67831087112427,center,480,360,800,600
1714583928.8548977,1714583928.8548977,0.0,sports ball,763,546,770,549,49.75459146499634,center,480,360,800,600
1714583928.9273372,1714583928.9273372,0.0,sports ball,763,546,763,546,49.8270308971405,center,480,360,800,600
1714583929.0074089,1714583929.0074089,0.0,sports ball,768,550,773,554,49.90710258483887,center,480,360,800,600
1714583929.090689,1714583929.090689,0.0,sports ball,768,550,768,550,49.9903826713562,center,480,360,800,600
1714583929.1668458,1714583929.1668458,0.0,sports ball,771,550,774,550,50.06653952598572,center,480,360,800,600
1714583929.2428577,1714583929.2428577,0.0,sports ball,771,550,771,550,50.14255142211914,center,480,360,800,600
1714583929.3198524,1714583929.3198524,0.0,sports ball,777,548,783,546,50.21954607963562,center,480,360,800,600
1714583929.3873618,1714583929.3873618,0.0,sports ball,777,548,777,548,50.28705549240112,center,480,360,800,600
1714583929.4603624,1714583929.4603624,0.0,sports ball,783,547,789,546,50.36005616188049,center,480,360,800,600
1714583929.5386631,1714583929.5386631,0.0,sports ball,783,547,783,547,50.43835687637329,center,480,360,800,600
1714583929.6046605,1714583929.6046605,0.0,sports ball,789,548,795,549,50.50435423851013,center,480,360,800,600
1714583929.6810422,1714583929.6810422,0.0,sports ball,789,548,789,548,50.58073592185974,center,480,360,800,600
1714583929.7544296,1714583929.7544296,0.0,sports ball,796,550,803,552,50.654123306274414,center,480,360,800,600
1714583929.835349,1714583929.835349,0.0,sports ball,796,549,796,548,50.73504281044006,center,480,360,800,600
1714583929.9113457,1714583929.9113457,0.0,sports ball,801,553,806,557,50.811039447784424,center,480,360,800,600
1714583929.987344,1714583929.987344,0.0,sports ball,801,553,801,553,50.88703775405884,center,480,360,800,600
1714583930.0601978,1714583930.0601978,0.0,sports ball,805,554,809,555,50.95989155769348,center,480,360,800,600
1714583930.1243198,1714583930.1243198,0.0,sports ball,805,554,805,554,51.02401351928711,center,480,360,800,600
1714583930.2043185,1714583930.2043185,0.0,sports ball,811,553,817,552,51.10401225090027,center,480,360,800,600
1714583930.2847776,1714583930.2847776,0.0,sports ball,811,553,811,553,51.18447136878967,center,480,360,800,600
1714583930.360256,1714583930.360256,0.0,sports ball,816,552,821,551,51.259949684143066,center,480,360,800,600
1714583930.4373734,1714583930.4373734,0.0,sports ball,816,552,816,552,51.33706712722778,center,480,360,800,600
1714583930.5106277,1714583930.5106277,0.0,sports ball,824,552,832,552,51.41032147407532,center,480,360,800,600
1714583930.5920885,1714583930.5920885,0.0,sports ball,823,553,822,554,51.49178218841553,center,480,360,800,600
1714583930.660306,1714583930.660306,0.0,sports ball,829,554,835,555,51.55999970436096,center,480,360,800,600
1714583930.730286,1714583930.730286,0.0,sports ball,829,554,829,554,51.629979610443115,center,480,360,800,600
1714583930.8130722,1714583930.8130722,0.0,sports ball,832,558,835,562,51.71276593208313,center,480,360,800,600
1714583930.8870926,1714583930.8870926,0.0,sports ball,832,558,832,558,51.78678631782532,center,480,360,800,600
1714583930.9688337,1714583930.9688337,0.0,sports ball,837,560,842,562,51.86852741241455,center,480,360,800,600
1714583931.0508883,1714583931.0508883,0.0,sports ball,837,560,837,560,51.9505820274353,center,480,360,800,600
1714583931.124911,1714583931.124911,0.0,sports ball,844,559,851,558,52.02460479736328,center,480,360,800,600
1714583931.2039661,1714583931.2039661,0.0,sports ball,844,559,844,559,52.103659868240356,center,480,360,800,600
1714583931.283967,1714583931.283967,0.0,sports ball,849,557,854,555,52.18366074562073,center,480,360,800,600
1714583931.3619626,1714583931.3619626,0.0,sports ball,849,557,849,557,52.261656284332275,center,480,360,800,600
1714583931.4409668,1714583931.4409668,0.0,sports ball,856,558,863,559,52.340660572052,center,480,360,800,600
1714583931.5203338,1714583931.5203338,0.0,sports ball,856,558,856,558,52.42002749443054,center,480,360,800,600
1714583931.600823,1714583931.600823,0.0,sports ball,861,560,866,562,52.50051665306091,center,480,360,800,600
1714583931.6748366,1714583931.6748366,0.0,sports ball,861,560,861,560,52.574530363082886,center,480,360,800,600
1714583931.7568548,1714583931.7568548,0.0,sports ball,866,563,871,566,52.656548500061035,center,480,360,800,600
1714583931.8298373,1714583931.8298373,0.0,sports ball,866,563,866,563,52.729531049728394,center,480,360,800,600
1714583931.9148333,1714583931.9148333,0.0,sports ball,872,565,878,567,52.81452703475952,center,480,360,800,600
1714583931.9951067,1714583931.9951067,0.0,sports ball,872,564,872,563,52.894800424575806,center,480,360,800,600
1714583932.0763764,1714583932.0763764,0.0,sports ball,878,565,884,566,52.976070165634155,center,480,360,800,600
1714583932.1604564,1714583932.1604564,0.0,sports ball,878,565,878,565,53.060150146484375,center,480,360,800,600
1714583932.2424793,1714583932.2424793,0.0,sports ball,882,564,886,563,53.142173051834106,center,480,360,800,600
1714583932.340941,1714583932.340941,0.0,sports ball,882,564,882,564,53.24063467979431,center,480,360,800,600
1714583932.4291043,1714583932.4291043,0.0,sports ball,890,564,898,564,53.328798055648804,center,480,360,800,600
1714583932.5226371,1714583932.5226371,0.0,sports ball,890,564,890,564,53.42233085632324,center,480,360,800,600
1714583932.6146603,1714583932.6146603,0.0,sports ball,894,567,898,570,53.51435399055481,center,480,360,800,600
1714583932.6926284,1714583932.6926284,0.0,sports ball,894,567,894,567,53.59232211112976,center,480,360,800,600
1714583932.7746277,1714583932.7746277,0.0,sports ball,899,569,904,571,53.67432141304016,center,480,360,800,600
1714583932.8489733,1714583932.8489733,0.0,sports ball,898,569,897,569,53.74866700172424,center,480,360,800,600
1714583932.923453,1714583932.923453,0.0,sports ball,904,569,910,569,53.82314682006836,Nearness,480,360,800,600
1714583933.0014584,1714583933.0014584,0.0,sports ball,904,569,904,569,53.90115213394165,Nearness,480,360,800,600
1714583933.080779,1714583933.080779,0.0,sports ball,908,568,912,567,53.980472803115845,Nearness,480,360,800,600
1714583933.1575482,1714583933.1575482,0.0,sports ball,908,568,908,568,54.057241916656494,Nearness,480,360,800,600
1714583933.2325778,1714583933.2325778,0.0,sports ball,913,569,918,570,54.13227152824402,Nearness,480,360,800,600
1714583933.302539,1714583933.302539,0.0,sports ball,913,569,913,569,54.202232837677,Nearness,480,360,800,600
1714583933.3855393,1714583933.3855393,0.0,sports ball,917,570,921,571,54.28523302078247,Nearness,480,360,800,600
1714583933.4755354,1714583933.4755354,0.0,sports ball,917,570,917,570,54.37522912025452,Nearness,480,360,800,600
1714583933.5595348,1714583933.5595348,0.0,sports ball,917,570,917,570,54.459228515625,Nearness,480,360,800,600
1714583933.638538,1714583933.638538,0.0,sports ball,922,571,927,572,54.53823161125183,Nearness,480,360,800,600
1714583933.7178822,1714583933.7178822,0.0,sports ball,921,571,920,571,54.617575883865356,Nearness,480,360,800,600
1714583933.7996318,1714583933.7996318,0.0,sports ball,925,575,929,579,54.69932556152344,Nearness,480,360,800,600
1714583933.8801396,1714583933.8801396,0.0,sports ball,925,574,925,573,54.77983331680298,Nearness,480,360,800,600
1714583933.9631412,1714583933.9631412,0.0,sports ball,929,575,933,576,54.86283493041992,Nearness,480,360,800,600
1714583934.0401525,1714583934.0401525,0.0,sports ball,929,575,929,575,54.93984627723694,Nearness,480,360,800,600
1714583934.114143,1714583934.114143,0.0,sports ball,934,575,939,575,55.01383662223816,Nearness,480,360,800,600
1714583934.1955278,1714583934.1955278,0.0,sports ball,934,575,934,575,55.095221519470215,Nearness,480,360,800,600
1714584875.757524,1714584875.757524,0.0,sports ball,1040,225,974,292,5.994220018386841,Nearness,480,300,800,500
1714584875.8446615,1714584875.8446615,0.0,sports ball,1040,225,1040,225,6.081357479095459,Nearness,480,300,800,500
1714584875.9485452,1714584875.9485452,0.0,sports ball,1040,225,1040,225,6.185241222381592,Nearness,480,300,800,500
1714584876.0483036,1714584876.0483036,0.0,sports ball,1025,238,1010,251,6.28499960899353,Nearness,480,300,800,500
1714584876.135218,1714584876.135218,0.0,sports ball,1025,238,1025,238,6.371913909912109,Nearness,480,300,800,500
1714584876.2291315,1714584876.2291315,0.0,sports ball,1025,238,1025,238,6.465827465057373,Nearness,480,300,800,500
1714584876.315772,1714584876.315772,0.0,sports ball,1025,238,1025,238,6.5524680614471436,Nearness,480,300,800,500
1714584876.3939693,1714584876.3939693,0.0,sports ball,1025,238,1025,238,6.630665302276611,Nearness,480,300,800,500
1714584878.1372845,1714584878.1372845,0.0,frisbee,866,397,826,437,8.373980522155762,Nearness,480,300,800,500
1714584878.210621,1714584878.210621,0.0,frisbee,866,397,866,397,8.447317123413086,Nearness,480,300,800,500
1714584878.2817948,1714584878.2817948,0.0,frisbee,866,397,866,397,8.5184907913208,Nearness,480,300,800,500
1714584878.345905,1714584878.345905,0.0,frisbee,866,397,866,397,8.582601070404053,Nearness,480,300,800,500
1714584878.4175637,1714584878.4175637,0.0,frisbee,840,424,814,451,8.65425968170166,center,480,300,800,500
1714584878.4838986,1714584878.4838986,0.0,frisbee,840,424,840,424,8.720594644546509,center,480,300,800,500
1714584878.553094,1714584878.553094,0.0,frisbee,840,424,840,424,8.789789915084839,center,480,300,800,500
1714584878.6224988,1714584878.6224988,0.0,sports ball,826,439,759,507,8.8591947555542,center,480,300,800,500
1714584878.6931207,1714584878.6931207,0.0,sports ball,826,439,826,439,8.929816722869873,center,480,300,800,500
1714584878.7654948,1714584878.7654948,0.0,sports ball,826,439,826,439,9.002190828323364,center,480,300,800,500
1714584878.8339381,1714584878.8339381,0.0,sports ball,826,439,826,439,9.070634126663208,center,480,300,800,500
1714584878.9041996,1714584878.9041996,0.0,sports ball,826,439,826,439,9.14089560508728,center,480,300,800,500
1714584878.9782283,1714584878.9782283,0.0,frisbee,800,464,760,504,9.214924335479736,center,480,300,800,500
1714584879.0540376,1714584879.0540376,0.0,frisbee,800,464,800,464,9.290733575820923,center,480,300,800,500
1714584879.1253188,1714584879.1253188,0.0,frisbee,800,464,800,464,9.362014770507812,center,480,300,800,500
1714584879.1990175,1714584879.1990175,0.0,frisbee,800,464,800,464,9.435713529586792,center,480,300,800,500
1714584879.2740405,1714584879.2740405,0.0,frisbee,773,491,746,518,9.510736465454102,center,480,300,800,500
1714584879.3462024,1714584879.3462024,0.0,frisbee,773,491,773,491,9.582898378372192,center,480,300,800,500
1714584879.4190469,1714584879.4190469,0.0,frisbee,773,491,773,491,9.655742883682251,center,480,300,800,500
1714584879.4927435,1714584879.4927435,0.0,sports ball,759,504,692,569,9.729439496994019,center,480,300,800,500
1714584879.56443,1714584879.56443,0.0,sports ball,759,504,759,504,9.80112600326538,center,480,300,800,500
1714584879.6357393,1714584879.6357393,0.0,sports ball,759,504,759,504,9.872435331344604,center,480,300,800,500
1714584879.7147124,1714584879.7147124,0.0,sports ball,759,504,759,504,9.951408386230469,center,480,300,800,500
1714584879.8035085,1714584879.8035085,0.0,sports ball,759,504,759,504,10.040204524993896,center,480,300,800,500
1714584879.8877325,1714584879.8877325,0.0,sports ball,732,531,705,558,10.124428510665894,center,480,300,800,500
1714584879.8887894,1714584879.8887894,0.0,frisbee,732,532,691,573,10.12548542022705,center,480,300,800,500
1714584879.9605792,1714584879.9605792,0.0,sports ball,732,531,732,531,10.197275161743164,center,480,300,800,500
1714584879.9617372,1714584879.9617372,0.0,frisbee,732,532,732,532,10.19843316078186,center,480,300,800,500
1714584880.033831,1714584880.033831,0.0,sports ball,719,545,706,559,10.270526885986328,Nearness,480,300,800,500
1714584880.0352979,1714584880.0352979,0.0,frisbee,719,544,706,556,10.27199387550354,Nearness,480,300,800,500
1714584880.106716,1714584880.106716,0.0,sports ball,719,545,719,545,10.343411922454834,Nearness,480,300,800,500
1714584880.1077173,1714584880.1077173,0.0,frisbee,719,544,719,544,10.34441328048706,Nearness,480,300,800,500
1714584880.1788473,1714584880.1788473,0.0,sports ball,706,558,693,571,10.4155433177948,Nearness,480,300,800,500
1714584880.2509942,1714584880.2509942,0.0,sports ball,706,558,706,558,10.487690210342407,Nearness,480,300,800,500
1714584880.3261359,1714584880.3261359,0.0,sports ball,706,558,706,558,10.56283187866211,Nearness,480,300,800,500
1714584880.3984015,1714584880.3984015,0.0,sports ball,692,571,678,584,10.63509750366211,Nearness,480,300,800,500
1714584880.4694884,1714584880.4694884,0.0,sports ball,692,571,692,571,10.706184387207031,Nearness,480,300,800,500
1714584880.5422451,1714584880.5422451,0.0,sports ball,692,571,692,571,10.77894115447998,Nearness,480,300,800,500
1714584880.6139772,1714584880.6139772,0.0,sports ball,692,571,692,571,10.850673198699951,Nearness,480,300,800,500
1714584880.685486,1714584880.685486,0.0,sports ball,692,571,692,571,10.922182083129883,Nearness,480,300,800,500
1714584883.8154736,1714584883.8154736,0.0,sports ball,426,650,399,622,14.052169561386108,Nearness,480,300,800,500
1714584883.8164744,1714584883.8164744,0.0,frisbee,426,651,399,625,14.053170442581177,Nearness,480,300,800,500
1714584883.8901665,1714584883.8901665,0.0,sports ball,426,650,426,650,14.126862525939941,Nearness,480,300,800,500
1714584883.8911655,1714584883.8911655,0.0,frisbee,426,651,426,651,14.127861499786377,Nearness,480,300,800,500
1714584883.9626577,1714584883.9626577,0.0,frisbee,412,638,398,625,14.199353694915771,Nearness,480,300,800,500
1714584884.0356066,1714584884.0356066,0.0,frisbee,412,638,412,638,14.272302627563477,Nearness,480,300,800,500
1714584884.1104174,1714584884.1104174,0.0,frisbee,412,638,412,638,14.347113370895386,Nearness,480,300,800,500
1714584884.1800373,1714584884.1800373,0.0,frisbee,412,638,412,638,14.416733264923096,Nearness,480,300,800,500
1714584884.2514033,1714584884.2514033,0.0,frisbee,412,638,412,638,14.488099336624146,Nearness,480,300,800,500
1714584884.3236597,1714584884.3236597,0.0,sports ball,399,624,372,598,14.56035566329956,Nearness,480,300,800,500
1714584884.3952944,1714584884.3952944,0.0,sports ball,399,624,399,624,14.631990432739258,Nearness,480,300,800,500
1714584885.033031,1714584885.033031,0.0,sports ball,332,558,291,518,15.269726991653442,Nearness,480,300,800,500
1714584885.104287,1714584885.104287,0.0,sports ball,332,558,332,558,15.340982913970947,Nearness,480,300,800,500
1714584885.1782486,1714584885.1782486,0.0,sports ball,319,545,306,532,15.414944648742676,Nearness,480,300,800,500
1714584885.2514987,1714584885.2514987,0.0,sports ball,319,545,319,545,15.488194704055786,Nearness,480,300,800,500
1714584888.94356,1714584888.94356,0.0,sports ball,52,251,52,224,19.180255889892578,Nearness,480,300,800,500
1714584889.0155077,1714584889.0155077,0.0,sports ball,52,251,52,251,19.252203702926636,Nearness,480,300,800,500
1714584889.08374,1714584889.08374,0.0,sports ball,52,251,52,251,19.320436000823975,Nearness,480,300,800,500
1714584889.1520483,1714584889.1520483,0.0,sports ball,52,251,52,251,19.388744354248047,Nearness,480,300,800,500
1714584889.2257102,1714584889.2257102,0.0,sports ball,52,251,52,251,19.462406158447266,Nearness,480,300,800,500
1714584889.3049355,1714584889.3049355,0.0,sports ball,79,225,106,199,19.54163146018982,Nearness,480,300,800,500
1714584889.382037,1714584889.382037,0.0,sports ball,79,225,79,225,19.618732929229736,Nearness,480,300,800,500
1714584889.4550035,1714584889.4550035,0.0,sports ball,79,225,79,225,19.691699504852295,Nearness,480,300,800,500
1714584889.5278754,1714584889.5278754,0.0,sports ball,79,225,79,225,19.76457142829895,Nearness,480,300,800,500
1714584892.4030633,1714584892.4030633,0.0,frisbee,319,225,345,253,22.639759302139282,Nearness,480,300,800,500
1714584892.4030633,1714584892.4030633,0.0,sports ball,320,226,334,241,22.639759302139282,Nearness,480,300,800,500
1714584892.4770865,1714584892.4770865,0.0,frisbee,319,225,319,225,22.71378254890442,Nearness,480,300,800,500
1714584892.4770865,1714584892.4770865,0.0,sports ball,320,226,320,226,22.71378254890442,Nearness,480,300,800,500
1714584892.5518382,1714584892.5518382,0.0,frisbee,319,225,319,225,22.78853416442871,Nearness,480,300,800,500
1714584892.5528393,1714584892.5528393,0.0,sports ball,320,226,320,226,22.78953528404236,Nearness,480,300,800,500
1714584892.6265054,1714584892.6265054,0.0,frisbee,319,225,319,225,22.863201379776,Nearness,480,300,800,500
1714584892.6275067,1714584892.6275067,0.0,sports ball,320,226,320,226,22.864202737808228,Nearness,480,300,800,500
1714584892.700152,1714584892.700152,0.0,frisbee,319,225,319,225,22.936847925186157,Nearness,480,300,800,500
1714584892.7011526,1714584892.7011526,0.0,sports ball,320,226,320,226,22.937848567962646,Nearness,480,300,800,500
1714584892.7741446,1714584892.7741446,0.0,frisbee,346,252,373,279,23.01084065437317,Nearness,480,300,800,500
1714584892.775128,1714584892.775128,0.0,sports ball,346,251,372,276,23.011823892593384,Nearness,480,300,800,500
1714584892.8484914,1714584892.8484914,0.0,frisbee,346,252,346,252,23.085187435150146,Nearness,480,300,800,500
1714584892.849488,1714584892.849488,0.0,sports ball,346,251,346,251,23.08618402481079,Nearness,480,300,800,500
1714584893.6419096,1714584893.6419096,0.0,frisbee,399,304,412,317,23.878605604171753,Nearness,480,300,800,500
1714584893.7146235,1714584893.7146235,0.0,frisbee,399,304,399,304,23.951319456100464,Nearness,480,300,800,500
1714584893.7840571,1714584893.7840571,0.0,frisbee,426,331,453,358,24.020753145217896,Nearness,480,300,800,500
1714584893.8633838,1714584893.8633838,0.0,frisbee,426,331,426,331,24.100079774856567,Nearness,480,300,800,500
1714584893.9377768,1714584893.9377768,0.0,sports ball,439,344,492,396,24.17447280883789,center,480,300,800,500
1714584894.012485,1714584894.012485,0.0,sports ball,439,344,439,344,24.249181032180786,center,480,300,800,500
1714584894.0916536,1714584894.0916536,0.0,sports ball,439,344,439,344,24.328349590301514,center,480,300,800,500
1714584894.1641362,1714584894.1641362,0.0,frisbee,453,357,480,383,24.400832176208496,center,480,300,800,500
1714584894.2361166,1714584894.2361166,0.0,frisbee,453,357,453,357,24.47281265258789,center,480,300,800,500
1714584894.3090189,1714584894.3090189,0.0,frisbee,453,357,453,357,24.545714855194092,center,480,300,800,500
1714584894.3802297,1714584894.3802297,0.0,frisbee,453,357,453,357,24.616925716400146,center,480,300,800,500
1714584894.4533415,1714584894.4533415,0.0,frisbee,453,357,453,357,24.690037488937378,center,480,300,800,500
1714584894.5258322,1714584894.5258322,0.0,sports ball,466,371,493,398,24.76252818107605,center,480,300,800,500
1714584894.5268328,1714584894.5268328,0.0,frisbee,466,371,479,385,24.76352882385254,center,480,300,800,500
1714584894.5994086,1714584894.5994086,0.0,sports ball,466,371,466,371,24.83610463142395,center,480,300,800,500
1714584894.5994086,1714584894.5994086,0.0,frisbee,466,371,466,371,24.83610463142395,center,480,300,800,500
1714584894.6713603,1714584894.6713603,0.0,frisbee,493,397,520,423,24.908056259155273,center,480,300,800,500
1714584894.7425623,1714584894.7425623,0.0,frisbee,493,397,493,397,24.9792582988739,center,480,300,800,500
1714584894.8191555,1714584894.8191555,0.0,sports ball,506,411,546,451,25.055851459503174,center,480,300,800,500
1714584894.8203351,1714584894.8203351,0.0,frisbee,507,412,521,427,25.05703115463257,center,480,300,800,500
1714584894.8907645,1714584894.8907645,0.0,sports ball,506,411,506,411,25.127460479736328,center,480,300,800,500
1714584894.8917673,1714584894.8917673,0.0,frisbee,507,412,507,412,25.12846326828003,center,480,300,800,500
1714584894.9650526,1714584894.9650526,0.0,sports ball,506,411,506,411,25.201748609542847,center,480,300,800,500
1714584894.9660525,1714584894.9660525,0.0,frisbee,507,412,507,412,25.2027485370636,center,480,300,800,500
1714584895.0374436,1714584895.0374436,0.0,frisbee,520,424,533,436,25.274139642715454,center,480,300,800,500
1714584895.1062927,1714584895.1062927,0.0,frisbee,520,424,520,424,25.34298872947693,center,480,300,800,500
1714584895.176719,1714584895.176719,0.0,frisbee,520,424,520,424,25.41341495513916,center,480,300,800,500
1714584895.2475758,1714584895.2475758,0.0,frisbee,520,424,520,424,25.48427176475525,center,480,300,800,500
1714584895.3190641,1714584895.3190641,0.0,frisbee,520,424,520,424,25.555760145187378,center,480,300,800,500
1714584895.394192,1714584895.394192,0.0,sports ball,533,437,560,463,25.630887985229492,center,480,300,800,500
1714584895.395192,1714584895.395192,0.0,frisbee,533,437,546,450,25.631887912750244,center,480,300,800,500
1714584895.4710467,1714584895.4710467,0.0,sports ball,533,437,533,437,25.70774269104004,center,480,300,800,500
1714584895.4721415,1714584895.4721415,0.0,frisbee,533,437,533,437,25.708837509155273,center,480,300,800,500
1714584895.547499,1714584895.547499,0.0,frisbee,546,451,559,465,25.784194946289062,center,480,300,800,500
1714584895.6201427,1714584895.6201427,0.0,frisbee,546,451,546,451,25.856838703155518,center,480,300,800,500
1714584895.6908457,1714584895.6908457,0.0,sports ball,559,463,585,489,25.927541732788086,center,480,300,800,500
1714584895.763969,1714584895.763969,0.0,sports ball,559,463,559,463,26.000664949417114,center,480,300,800,500
1714584895.8326426,1714584895.8326426,0.0,sports ball,559,463,559,463,26.06933856010437,center,480,300,800,500
1714584895.9031057,1714584895.9031057,0.0,frisbee,586,491,626,531,26.139801740646362,center,480,300,800,500
1714584895.9700327,1714584895.9700327,0.0,frisbee,586,491,586,491,26.20672869682312,center,480,300,800,500
1714584896.041406,1714584896.041406,0.0,frisbee,599,504,612,517,26.278101921081543,center,480,300,800,500
1714584896.0424082,1714584896.0424082,0.0,sports ball,599,505,639,547,26.279104232788086,center,480,300,800,500
1714584896.1135554,1714584896.1135554,0.0,frisbee,599,504,599,504,26.35025143623352,center,480,300,800,500
1714584896.1145573,1714584896.1145573,0.0,sports ball,599,505,599,505,26.351253271102905,center,480,300,800,500
1714584896.1875467,1714584896.1875467,0.0,frisbee,599,504,599,504,26.424242734909058,center,480,300,800,500
1714584896.1875467,1714584896.1875467,0.0,sports ball,599,505,599,505,26.424242734909058,center,480,300,800,500
1714584896.266595,1714584896.266595,0.0,frisbee,599,504,599,504,26.50329089164734,center,480,300,800,500
1714584896.266595,1714584896.266595,0.0,sports ball,599,505,599,505,26.50329089164734,center,480,300,800,500
1714584896.344218,1714584896.344218,0.0,frisbee,599,504,599,504,26.58091402053833,center,480,300,800,500
1714584896.3452175,1714584896.3452175,0.0,sports ball,599,505,599,505,26.581913471221924,center,480,300,800,500
1714584896.417197,1714584896.417197,0.0,frisbee,613,517,627,530,26.653892993927002,center,480,300,800,500
1714584896.4971972,1714584896.4971972,0.0,frisbee,613,517,613,517,26.733893156051636,center,480,300,800,500
1714584896.594347,1714584896.594347,0.0,sports ball,626,531,653,557,26.831043004989624,center,480,300,800,500
1714584896.7000778,1714584896.7000778,0.0,sports ball,626,531,626,531,26.936773777008057,center,480,300,800,500
1714584896.7801611,1714584896.7801611,0.0,sports ball,626,531,626,531,27.016857147216797,center,480,300,800,500
1714584896.857514,1714584896.857514,0.0,sports ball,652,557,678,583,27.094209909439087,Nearness,480,300,800,500
1714584896.8588362,1714584896.8588362,0.0,frisbee,652,558,691,599,27.095532178878784,Nearness,480,300,800,500
1714584896.9341266,1714584896.9341266,0.0,sports ball,652,557,652,557,27.170822620391846,Nearness,480,300,800,500
1714584896.9341266,1714584896.9341266,0.0,frisbee,652,558,652,558,27.170822620391846,Nearness,480,300,800,500
1714584897.0080621,1714584897.0080621,0.0,frisbee,666,572,680,586,27.244758129119873,Nearness,480,300,800,500
1714584897.0090606,1714584897.0090606,0.0,sports ball,666,571,680,585,27.24575662612915,Nearness,480,300,800,500
1714584897.097205,1714584897.097205,0.0,frisbee,666,572,666,572,27.333900928497314,Nearness,480,300,800,500
1714584897.0985448,1714584897.0985448,0.0,sports ball,666,571,666,571,27.335240840911865,Nearness,480,300,800,500
1714584897.1889982,1714584897.1889982,0.0,frisbee,666,572,666,572,27.425694227218628,Nearness,480,300,800,500
1714584897.1899962,1714584897.1899962,0.0,sports ball,666,571,666,571,27.426692247390747,Nearness,480,300,800,500
1714584940.0360708,1714584940.0360708,0.0,sports ball,1040,225,974,292,6.771557569503784,Nearness,480,300,800,500
1714584940.1385932,1714584940.1385932,0.0,sports ball,1040,225,1040,225,6.874079942703247,Nearness,480,300,800,500
1714584940.242725,1714584940.242725,0.0,sports ball,1040,225,1040,225,6.9782116413116455,Nearness,480,300,800,500
1714584940.3354986,1714584940.3354986,0.0,sports ball,1025,238,1010,251,7.070985317230225,Nearness,480,300,800,500
1714584940.4256654,1714584940.4256654,0.0,sports ball,1025,238,1025,238,7.161152124404907,Nearness,480,300,800,500
1714584940.539402,1714584940.539402,0.0,sports ball,1025,238,1025,238,7.274888753890991,Nearness,480,300,800,500
1714584940.6543744,1714584940.6543744,0.0,sports ball,1025,238,1025,238,7.389861106872559,Nearness,480,300,800,500
1714584940.750869,1714584940.750869,0.0,sports ball,1025,238,1025,238,7.486355781555176,Nearness,480,300,800,500
1714584943.0721622,1714584943.0721622,0.0,frisbee,866,397,826,437,9.80764889717102,Nearness,480,300,800,500
1714584943.1538527,1714584943.1538527,0.0,frisbee,866,397,866,397,9.889339447021484,Nearness,480,300,800,500
1714584943.2507036,1714584943.2507036,0.0,frisbee,866,397,866,397,9.98619031906128,Nearness,480,300,800,500
1714584943.3475254,1714584943.3475254,0.0,frisbee,866,397,866,397,10.083012104034424,Nearness,480,300,800,500
1714584943.4567103,1714584943.4567103,0.0,frisbee,840,424,814,451,10.19219708442688,center,480,300,800,500
1714584943.5698178,1714584943.5698178,0.0,frisbee,840,424,840,424,10.305304527282715,center,480,300,800,500
1714584943.7021909,1714584943.7021909,0.0,frisbee,840,424,840,424,10.43767762184143,center,480,300,800,500
1714584943.7923408,1714584943.7923408,0.0,sports ball,826,439,759,507,10.527827501296997,center,480,300,800,500
1714584943.8798206,1714584943.8798206,0.0,sports ball,826,439,826,439,10.615307331085205,center,480,300,800,500
1714584943.9591715,1714584943.9591715,0.0,sports ball,826,439,826,439,10.694658279418945,center,480,300,800,500
1714584944.0362601,1714584944.0362601,0.0,sports ball,826,439,826,439,10.77174687385559,center,480,300,800,500
1714584944.1158032,1714584944.1158032,0.0,sports ball,826,439,826,439,10.851289987564087,center,480,300,800,500
1714584944.1930554,1714584944.1930554,0.0,frisbee,800,464,760,504,10.928542137145996,center,480,300,800,500
1714584944.2776537,1714584944.2776537,0.0,frisbee,800,464,800,464,11.013140439987183,center,480,300,800,500
1714584944.3537958,1714584944.3537958,0.0,frisbee,800,464,800,464,11.089282512664795,center,480,300,800,500
1714584944.422797,1714584944.422797,0.0,frisbee,800,464,800,464,11.158283710479736,center,480,300,800,500
